,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-atf,attributes.data-frt,attributes.aria-level,attributes.data-content-feature,attributes.data-restore,attributes.data-ss,attributes.data-uss,attributes.jsshadow,attributes.jsslot,price,attributes.data-babe,attributes.data-cgae,attributes.data-cuc,attributes.aria-disabled,attributes.aria-pressed,attributes.data-alert-message,attributes.data-cid,attributes.data-scr,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.data-async-trigger,attributes.decode-data-ved,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.data-src,attributes.data-deferred,attributes.aria-live,attributes.data-async-rclass,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-attrid,attributes.data-veid,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.aria-valuetext,attributes.data-count,attributes.data-iu,attributes.data-h,attributes.data-nr,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-id,attributes.aria-labelledby,attributes.__is_owner,attributes.jsowner,attributes.data-dc,attributes.data-dw,attributes.data-ex_istate,attributes.data-m_r,attributes.data-m_t,attributes.data-rc_q,attributes.data-rc_ui,attributes.data-ru_gwp,attributes.data-ru_q,attributes.data-trex_id,attributes.data-d,attributes.data-sp,attributes.data-pfp,attributes.data-ad-tracking-url,attributes.data-enable-scroll-snap,attributes.data-ludocid,attributes.data-page-horizontal-margin,attributes.data-prefetch-phdesc,attributes.data-query-intent,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_lqi,attributes.data-ru_phdesc,attributes.data-lkt,attributes.data-lqi,attributes.data-cpi,attributes.data-phdesc,attributes.data-url,attributes.data-p,attributes.data-f,attributes.data-fm,attributes.data-br,attributes.data-lob,attributes.data-o,attributes.data-e,attributes.data-i,attributes.data-nc,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc,attributes.data-mobile,attributes.eid,attributes.data-ei-async,attributes.data-clcm,attributes.data-clim,attributes.data-clmach,attributes.data-clmacw,attributes.data-clmich,attributes.data-clmicw,attributes.data-clmnc,attributes.data-clpar,attributes.data-clpmcw,attributes.data-txh,attributes.data-cidx
1870,20,G-POPUP,17.0,DIV.sKS9ue,FeedbackClose,40.0,979.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup,2864.0,,,,,,,,,,,,,,,,,,A05xBd:IYtByb;EOZ57e:WFrRFb;,DPreE,mVjAjf;_;AQkWvA,,,,,V68bde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,21,DIV,32.0,G-POPUP,,40.0,979.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[1],2848.0,,,,,,,,rIbAWc,,,,,,,,,,WFrRFb;keydown:uYT2Vb,,,,false,true,,oYxtQd,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,22,DIV,32.0,DIV.rIbAWc,,40.0,979.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[1]/div,2848.0,,,,,,,,X8mgSe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,23,SPAN,48.0,DIV.X8mgSe,,48.0,979.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[1]/div/span,2841.0,,,,,,,,XKDsuc z1asCe SaPW2b,,More options,height:18px;line-height:18px;width:18px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,24,svg,18.0,SPAN.XKDsuc.z1asCe.SaPW2b,,18.0,994.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[1]/div/span/svg,2856.0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,21,DIV,0.0,G-POPUP,FeedbackClose,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2],0.0,,,,,,,,EwsJzb sAKBe B8Kd8d,,,display:none;z-index:1,,,,,,,,,,,,,,V68bde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,22,G-MENU,0.0,DIV.EwsJzb.sAKBe.B8Kd8d,FeedbackClose,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu,0.0,,,,,,,,ClJCYd gLSAk rShyOb,,,,,,,,,,PSl28c;focus:h06R8;keydown:uYT2Vb;mouseenter:WOQqYb;mouseleave:Tx5Rb;mouseover:IgJl9c,WlNQGd,,,,,,xl07Ob,menu,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,23,G-MENU-ITEM,0.0,G-MENU.ClJCYd.gLSAk.rShyOb,Feedback,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[1],0.0,,,,,,,,ErsxPb,,,,,,,,,,,CnSW2d,zPXzie;_;AQkWtA,,,,,NNJLud,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,24,DIV,0.0,G-MENU-ITEM.ErsxPb,Feedback,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[1]/div,0.0,,,,,,,,znKVS OSrXXb tnhqA,,,,,,,,,,,,,,,,,ibnC6b,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,25,DIV,0.0,DIV.znKVS.OSrXXb.tnhqA,Feedback,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[1]/div/div,0.0,,,,,,,,qYwYPb t3dtl,,,,,,,,,,i5KCU,gSZvdb,vST7rb;_;AQkWwU,,,,2ahUKEwjk_cfe5v73AhU-iI4IHWiDCZwQ6scEegQITRAG,,menuitem,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,26,SPAN,0.0,DIV.qYwYPb.t3dtl,Feedback,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[1]/div/div/span,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,23,G-MENU-ITEM,0.0,G-MENU.ClJCYd.gLSAk.rShyOb,Close,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2],0.0,,,,,,,,ErsxPb,,,,,,,,,,,CnSW2d,zPXzie;_;AQkWs4,,,,,NNJLud,menuitem,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,24,G-RIPPLE,0.0,G-MENU-ITEM.ErsxPb,,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2]/g-ripple,0.0,,,,,,,,a8L5ad,,,,,,,,,,yYNR0b;rcuQ6b:npT2md,KbYvUc,SMQQFe;_;AQkWs8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,25,DIV,0.0,G-RIPPLE.a8L5ad,,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2]/g-ripple/div[1],0.0,,,,,,,,fPpFvc,,,,,,,,,,,,,,,,,AHe6Kc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,25,DIV,0.0,G-RIPPLE.a8L5ad,,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2]/g-ripple/div[2],0.0,,,,,,,,bFcYAe,,,,,,,,,,,,,,,,,yA8yjc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,24,DIV,0.0,G-MENU-ITEM.ErsxPb,Close,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2]/div,0.0,,,,,,,,znKVS OSrXXb,,,,,,,,,,,,,,,,,ibnC6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,25,DIV,0.0,DIV.znKVS.OSrXXb,Close,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2]/div/div,0.0,,,,,,,,qYwYPb NHRBif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,26,SPAN,0.0,DIV.qYwYPb.NHRBif,Close,0.0,0.0,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[1]/g-popup/div[2]/g-menu/g-menu-item[2]/div/div/span,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,19,DIV,16.0,DIV.PZPZlf.PcPXHb.Fyq1S,Tarte Cosmetics,497.5,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[2],2872.0,,,,,,,,,,,display:flex;position:relative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,20,A,16.0,DIV,Tarte Cosmetics,89.03125,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[2]/a,2872.0,,,,https://tartecosmetics.com/shop/surfer-curl-volumizing-mascara-1854.html,,,,b6o58,,,,,,,,,,,,,,,,,,,,,,,,,/url?sa=t&source=web&rct=j&url=https://tartecosmetics.com/shop/surfer-curl-volumizing-mascara-1854.html&ved=2ahUKEwjk_cfe5v73AhU-iI4IHWiDCZwQr4kDegQITRAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,21,DIV,16.0,A.b6o58,Tarte Cosmetics,89.03125,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[2]/a/div,2872.0,,,,,,,,D3D0ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,19,DIV,20.0,DIV.PZPZlf.PcPXHb.Fyq1S,$244(525),497.5,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3],2888.0,,,,,,,,DeIUUb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,20,DIV,14.0,DIV.DeIUUb,$24,24.03125,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[1],2892.0,,,,,,,,vjrzob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,20,DIV,20.0,DIV.DeIUUb,4(525),106.703125,545.53125,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[2],2888.0,,,,,,,,lo3Yne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,21,SPAN,14.0,DIV.lo3Yne,4,10.6875,545.53125,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[2]/span[1],2891.0,,,,,,,,JuUdu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,21,SPAN,17.0,DIV.lo3Yne,,64.0,556.21875,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[2]/span[2],2888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,22,SPAN,12.0,SPAN,,64.0,556.21875,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[2]/span[2]/span,2891.0,,,,,,,,Fam1ne QjH6g,,"Rated 4.0 out of 5,",,,,,,,,,,,,,,,,img,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,23,SPAN,12.0,SPAN.Fam1ne.QjH6g,,52.0,556.21875,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[2]/span[2]/span/span,2891.0,,,,,,,,,,,width:52px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,21,SPAN,14.0,DIV.lo3Yne,(525),32.015625,620.21875,//*[@id='iur']/div[2]/div/div[1]/div/div[2]/div[2]/div[3]/div[3]/div[2]/span[3],2891.0,,,,,,,,bObuQe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,14,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2],0.0,,,,,,,,,,,display:none,,,,,,,,,,,,,,OpnSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,15,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2]/div[1],0.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwjk_cfe5v73AhU-iI4IHWiDCZwQhhx6BAhCEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,15,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2]/div[2],0.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwjk_cfe5v73AhU-iI4IHWiDCZwQhRx6BAhCEAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,15,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2]/div[3],0.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwjk_cfe5v73AhU-iI4IHWiDCZwQzpUBegQIQhAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,9,DIV,588.0,DIV#rso,"Lash Paint MascaraFeedbackCloseIpsytarte Lights, Camera, Lashes! Volumizing Mascara Duo - QVC.comFeedbackCloseQVCTarte Lash Holidays Mascara SetFeedbackCloseAmazon.comtarte Maneater Voluptuous Mascara Duo - QVC.comFeedbackCloseQVC$32",1035.0,0.0,//*[@id='rso']/div[6],2928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,10,DIV,588.0,DIV,"Lash Paint MascaraFeedbackCloseIpsytarte Lights, Camera, Lashes! Volumizing Mascara Duo - QVC.comFeedbackCloseQVCTarte Lash Holidays Mascara SetFeedbackCloseAmazon.comtarte Maneater Voluptuous Mascara Duo - QVC.comFeedbackCloseQVC$32",1035.0,0.0,//*[@id='rso']/div[6]/div,2928.0,,,,,,,,LnbJhc mnr-c,,,overflow:hidden,,,,,,,,,,,,,2ahUKEwjk_cfe5v73AhU-iI4IHWiDCZwQyA0oAHoECDgQAA,,,,,,,,,,,,,Wn3aEc,,,,,,,,,,,,,,,,,,CDgQAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
