,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-atf,attributes.data-frt,attributes.aria-level,attributes.data-content-feature,price,attributes.data-babe,attributes.data-cgae,attributes.data-cuc,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.aria-disabled,attributes.aria-pressed,attributes.data-alert-message,attributes.data-cid,attributes.data-scr,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.data-async-trigger,attributes.decode-data-ved,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.data-deferred,attributes.data-src,attributes.aria-live,attributes.data-async-rclass,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-attrid,attributes.overflow,attributes.data-df,attributes.data-m,attributes.aria-valuetext,attributes.data-ves,attributes.data-vid,attributes.data-vss,attributes.allow,attributes.frameborder,attributes.data-tts,attributes.data-tts-text,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-count,attributes.data-iu,attributes.data-h,attributes.data-nr,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-ni,attributes.data-veid,attributes.data-m_t,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_gwp,attributes.data-ru_lqi,attributes.data-trex_id,attributes.data-br,attributes.data-lob,attributes.data-o,attributes.data-e,attributes.data-i,attributes.data-nc,attributes.data-rtc,attributes.data-url,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.aria-labelledby,attributes.data-eom-state,attributes.__is_owner,attributes.data-dismiss,attributes.jsowner,attributes.data-bucket,attributes.data-psd-ssc
4350,20,IMG,122.0,DIV.uhHOwf.BYbUcd,,122.0,391.5,//*[@id='iur']/div[2]/div/div[1]/div/div[27]/div/div[1]/div/img,2398.0,,,,,,,,,,,,,,,,,,rcuQ6b:npT2md;BUYwVb:QT8fkf;LsLGHf:iSvHDf;DdQV6c:QT8fkf,R3fhkb,,,,,,,,,,Image result for tarte blush,"data:image/gif;base64,R0lGODlhAQABAID/AMDAwAAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkVM58XUFpAqrQiJqk84x8FNPeM7vLCI0vcuQP8IA&s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4351,18,DIV,22.0,DIV,Product,64.46875,391.5,//*[@id='iur']/div[2]/div/div[1]/div/div[27]/div/div[2],2494.0,,,,,,,,wr8GYd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,19,DIV,12.0,DIV.wr8GYd,Product,50.46875,397.5,//*[@id='iur']/div[2]/div/div[1]/div/div[27]/div/div[2]/div,2499.0,,,,,,,,GQDPdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,20,SPAN,12.0,DIV.GQDPdd,,12.0,397.5,//*[@id='iur']/div[2]/div/div[1]/div/div[27]/div/div[2]/div/span[1],2499.0,,,,,,,,S2Caaf seDAFe z1asCe CPhSVc,,,height:12px;line-height:12px;width:12px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,21,svg,12.0,SPAN.S2Caaf.seDAFe.z1asCe.CPhSVc,,12.0,397.5,//*[@id='iur']/div[2]/div/div[1]/div/div[27]/div/div[2]/div/span[1]/svg,2499.0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4355,20,SPAN,11.0,DIV.GQDPdd,Product,34.46875,413.5,//*[@id='iur']/div[2]/div/div[1]/div/div[27]/div/div[2]/div/span[2],2499.5,,,,,,,,CrkfKf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,16,DIV,122.0,DIV.u4WRYb,,122.0,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[28],2398.0,,,,,,,,eA0Zlc ITO9Cc ivg-i PZPZlf CxtVFd,,,,,,,,,,rcuQ6b:npT2md;h5M12e,E19wJb,XZxcdf;FOSVkwI7tWg3JM;ARiP50,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQ9AF6BAhqEAA,dTDiAc,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images universal,,,,,,,,,,,,,,,,,,,FOSVkwI7tWg3JM,https://tartecosmetics.com/shop/amazonian-clay-cheek-set-2316.html,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,17,DIV,122.0,DIV.eA0Zlc.ITO9Cc.ivg-i.PZPZlf.CxtVFd,,122.0,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[28]/div,2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,18,DIV,122.0,DIV,,122.0,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[28]/div/div,2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,19,DIV,122.0,DIV,,122.0,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[28]/div/div/div,2398.0,,,,,,,,uhHOwf BYbUcd,,,"background-color:rgb(241,244,241);height:122px;width:122px",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,20,IMG,122.0,DIV.uhHOwf.BYbUcd,,122.0,521.5,//*[@id='iur']/div[2]/div/div[1]/div/div[28]/div/div/div/img,2398.0,,,,,,,,,,,,,,,,,,rcuQ6b:npT2md;BUYwVb:QT8fkf;LsLGHf:iSvHDf;DdQV6c:QT8fkf,R3fhkb,,,,,,,,,,Image result for tarte blush,"data:image/gif;base64,R0lGODlhAQABAID/AMDAwAAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyC61Si7_BchenAJVtFs2fitt4O1L5W2ctXhzu2CQ&s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,16,DIV,122.0,DIV.u4WRYb,,122.0,651.5,//*[@id='iur']/div[2]/div/div[1]/div/div[29],2398.0,,,,,,,,eA0Zlc ITO9Cc ivg-i PZPZlf CxtVFd,,,,,,,,,,rcuQ6b:npT2md;h5M12e,E19wJb,XZxcdf;J4jdMksGgjoyhM;ARiP5k,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQ9AF6BAhmEAA,dTDiAc,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images universal,,,,,,,,,,,,,,,,,,,J4jdMksGgjoyhM,http://www.survivorpeach.com/blogs/2020/11/13/lqfm4qnuejp52zt07goyli7241jzcs,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4362,17,DIV,122.0,DIV.eA0Zlc.ITO9Cc.ivg-i.PZPZlf.CxtVFd,,122.0,651.5,//*[@id='iur']/div[2]/div/div[1]/div/div[29]/div,2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,18,DIV,122.0,DIV,,122.0,651.5,//*[@id='iur']/div[2]/div/div[1]/div/div[29]/div/div,2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,19,DIV,122.0,DIV,,122.0,651.5,//*[@id='iur']/div[2]/div/div[1]/div/div[29]/div/div/div,2398.0,,,,,,,,uhHOwf BYbUcd,,,"background-color:rgb(208,163,150);height:122px;width:122px",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,20,IMG,162.0,DIV.uhHOwf.BYbUcd,,122.0,651.5,//*[@id='iur']/div[2]/div/div[1]/div/div[29]/div/div/div/img,2378.0,,,,,,,,,,,height:162px;margin-top:-20px,,,,,,,rcuQ6b:npT2md;BUYwVb:QT8fkf;LsLGHf:iSvHDf;DdQV6c:QT8fkf,R3fhkb,,,,,,,,,,Image result for tarte blush,"data:image/gif;base64,R0lGODlhAQABAID/AMDAwAAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpN5BRxBa63FTJLZ-r1cAXGCuQ4Vq_WPYTd_UGhced&s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,16,DIV,122.0,DIV.u4WRYb,Product,122.0,781.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30],2398.0,,,,,,,,eA0Zlc ITO9Cc ivg-i PZPZlf CxtVFd,,,,,,,,,,rcuQ6b:npT2md;h5M12e,E19wJb,XZxcdf;_0hcjak9O5EwaM;ARiP5Y,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQ9AF6BAhkEAA,dTDiAc,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images universal,,,,,,,,,,,,,,,,,,,_0hcjak9O5EwaM,https://www.amazon.com/Tarte-Amazonian-12-hour-Blush-CAPTIVATING/dp/B00JK6NLRE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4367,17,DIV,122.0,DIV.eA0Zlc.ITO9Cc.ivg-i.PZPZlf.CxtVFd,Product,122.0,781.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div,2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4368,18,DIV,122.0,DIV,,122.0,781.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[1],2398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4369,19,DIV,122.0,DIV,,122.0,781.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[1]/div,2398.0,,,,,,,,uhHOwf BYbUcd,,,"background-color:rgb(248,242,242);height:122px;width:122px",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4370,20,IMG,122.0,DIV.uhHOwf.BYbUcd,,122.0,781.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[1]/div/img,2398.0,,,,,,,,,,,,,,,,,,rcuQ6b:npT2md;BUYwVb:QT8fkf;LsLGHf:iSvHDf;DdQV6c:QT8fkf,R3fhkb,,,,,,,,,,Image result for tarte blush,"data:image/gif;base64,R0lGODlhAQABAID/AMDAwAAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2WLrYEfmYl6L1Bf2VjeJvy2UqNzSAdZ-KyR3j9nY&s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371,18,DIV,22.0,DIV,Product,64.46875,781.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[2],2494.0,,,,,,,,wr8GYd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372,19,DIV,12.0,DIV.wr8GYd,Product,50.46875,787.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[2]/div,2499.0,,,,,,,,GQDPdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4373,20,SPAN,12.0,DIV.GQDPdd,,12.0,787.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[2]/div/span[1],2499.0,,,,,,,,S2Caaf seDAFe z1asCe CPhSVc,,,height:12px;line-height:12px;width:12px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4374,21,svg,12.0,SPAN.S2Caaf.seDAFe.z1asCe.CPhSVc,,12.0,787.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[2]/div/span[1]/svg,2499.0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4375,20,SPAN,11.0,DIV.GQDPdd,Product,34.46875,803.5,//*[@id='iur']/div[2]/div/div[1]/div/div[30]/div/div[2]/div/span[2],2499.5,,,,,,,,CrkfKf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376,14,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2],0.0,,,,,,,,,,,display:none,,,,,,,,,,,,,,OpnSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4377,15,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2]/div[1],0.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQhhx6BAhSEFs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4378,15,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2]/div[2],0.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQhRx6BAhSEFw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4379,15,DIV,0.0,DIV,,0.0,0.0,//*[@id='iur']/div[2]/div/div[2]/div[3],0.0,,,,,,,,,,,,,,,,,,,,,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQzpUBegQIUhBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4380,11,DIV,0.0,DIV.LnbJhc.mnr-c,Select an image to give feedback,0.0,0.0,//*[@id='rso']/div[5]/div[2]/div[3],0.0,,,,,,,,zGjCi YB4h9 ky4hfd,,,,,,,,,,kPzEO:MlP2je;w8f1fc:hRwSgb,P10Owf,,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQlokGegQIUhBe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381,12,SPAN,0.0,DIV.zGjCi.YB4h9.ky4hfd,,0.0,0.0,//*[@id='rso']/div[5]/div[2]/div[3]/span,0.0,,,,,,,,Job8vb z1asCe wuXmqc,,,height:20px;line-height:20px;width:20px,,,,,,,kEOk4d,,,,,,2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQmIkGegQIUhBf,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4382,13,svg,0.0,SPAN.Job8vb.z1asCe.wuXmqc,,0.0,0.0,//*[@id='rso']/div[5]/div[2]/div[3]/span/svg,0.0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4383,12,DIV,0.0,DIV.zGjCi.YB4h9.ky4hfd,Select an image to give feedback,0.0,0.0,//*[@id='rso']/div[5]/div[2]/div[3]/div,0.0,,,,,,,,C85rO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4384,11,DIV,56.0,DIV.LnbJhc.mnr-c,View all images,1035.0,0.0,//*[@id='rso']/div[5]/div[2]/div[4],2414.0,,,,,,,,GTERze QjEZif U48fD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
